Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,SessionDuration,TotalPagesViewed,High_Revenue
3,27.0,0,0.0,21,898.0,0.015384615,0.042307692,10.94723077,0,5,2,2,1,3,1,0,1,925.0,24,1
6,81.12,0,0.0,26,2134.103333,0.0,0.014583333,13.38353821,0,7,2,2,1,6,1,0,0,2215.223333,32,1
8,192.5555556,1,91.0,109,2926.431962,0.0,0.001851852,12.8915,0,5,4,1,1,3,0,0,1,3209.9875176,118,1
1,18.0,0,0.0,16,1331.75,0.0,0.0125,33.79956701,0,3,2,5,2,3,0,0,1,1349.75,17,1
0,0.0,0,0.0,9,651.0,0.0,0.022222222,68.258708,0,11,2,2,2,2,1,0,1,651.0,9,1
1,69.0,0,0.0,8,423.0,0.0,0.025,28.05094335,0,3,2,4,1,8,0,0,1,492.0,9,1
4,900.5,0,0.0,14,1957.5,0.0,0.014117647,105.260972,0,12,1,1,3,10,1,0,1,2858.0,18,1
2,17.0,2,23.0,70,2218.276547,0.018,0.035693651,5.185165143,0,5,3,2,3,2,1,0,0,2258.276547,74,1
2,820.0,0,0.0,28,2228.516667,0.0,0.008024691,42.50333333,0,5,2,2,9,2,1,0,0,3048.516667,30,1
9,210.6666667,3,127.0,55,1509.594444,0.006451613,0.02016129,14.68324522,0,3,2,5,1,2,1,0,0,1847.2611107,67,1
7,131.08,1,124.9,159,4362.009752,0.001204819,0.008667383,6.047203519,0,7,2,10,2,2,1,0,0,4617.989752,167,1
1,0.0,0,0.0,21,574.722619,0.0,0.018888889,6.284044913,0,3,2,2,1,2,1,0,1,574.722619,22,1
2,89.75,1,89.0,49,2104.3114,0.009615385,0.01954189,8.979934615,0,5,1,1,4,2,1,0,0,2283.0614,52,1
11,1443.1,5,205.0,225,9595.649629,0.00455693,0.012050716,9.242286032,0,11,2,2,4,2,1,0,1,11243.749629,241,1
2,104.3,0,0.0,48,2307.661212,0.025510204,0.035488428,4.348145623,0,10,1,1,4,1,1,1,0,2411.961212,50,1
1,33.5,0,0.0,37,1631.416667,0.0,0.009009009,13.82316952,0,12,2,2,1,1,1,0,0,1664.916667,38,1
5,152.875,2,81.0,46,2295.182143,0.004081633,0.014873664,21.02481633,0,5,3,2,4,1,1,0,0,2529.057143,53,1
0,0.0,0,0.0,15,791.0,0.0,0.031111111,19.34826667,0,5,2,2,6,1,1,0,0,791.0,15,1
0,0.0,0,0.0,10,208.0,0.0,0.022222222,125.961749,0,12,2,2,1,2,0,0,1,208.0,10,1
7,170.0,0,0.0,27,1342.666667,0.003333333,0.023333333,29.35629782,0,3,2,2,1,3,1,0,1,1512.666667,34,1
6,167.0,0,0.0,71,1445.458333,0.004054054,0.013963964,12.30811748,0,11,3,2,1,10,1,0,1,1612.458333,77,1
4,126.0769231,2,43.33333333,34,1395.445862,0.038927739,0.042311136,48.66071756,0,11,3,2,1,10,1,0,1,1564.8561184300002,40,1
0,0.0,1,44.0,14,549.5,0.0,0.013333333,43.252,0,5,2,4,1,2,0,0,1,593.5,15,1
1,0.0,0,0.0,16,1296.6,0.022222222,0.033333333,13.28355556,0,3,3,2,4,2,1,0,1,1296.6,17,1
0,0.0,0,0.0,22,1076.65,0.023809524,0.036507937,10.7869918,0,8,2,2,2,1,1,0,1,1076.65,22,1
0,0.0,1,39.5,357,8864.036841,0.001685393,0.007310889,9.964255807,0,11,2,2,1,2,1,0,1,8903.536841,358,1
0,0.0,0,0.0,7,245.4,0.025,0.08125,3.27121463,0,9,3,7,3,4,1,0,0,245.4,7,1
0,0.0,2,109.0,23,1232.733333,0.0,0.012820513,56.35884615,0,5,4,2,1,19,1,1,1,1341.733333,25,1
5,286.4642857,1,29.5,64,2058.604545,0.008955224,0.009549977,6.49391045,0,11,3,2,3,10,1,0,1,2374.5688307,70,1
5,210.7777778,3,215.0,33,1887.694444,0.008571429,0.032380952,11.69485714,0,5,3,2,3,13,1,0,1,2313.4722218,41,1
6,104.1136364,3,95.0,95,2411.789279,0.0,0.01068254,16.78420229,0,5,3,2,5,6,1,0,0,2610.9029154,104,1
3,50.94615385,1,42.4,38,1323.093695,0.007738095,0.012865853,5.62486136,0,9,3,2,8,2,1,1,0,1416.43984885,42,1
0,0.0,0,0.0,30,4262.966667,0.0,0.013333333,65.29516039,0,12,2,10,7,1,1,1,1,4262.966667,30,1
13,611.0470588,7,393.325,34,1352.816503,0.009406495,0.033988025,5.816167973,0,5,2,2,6,2,1,0,0,2357.1885618,54,1
7,198.2585034,4,492.9,81,2237.757205,0.007231405,0.018203638,3.0265717,0,11,3,2,3,6,1,1,0,2928.9157084,92,1
3,89.66666667,0,0.0,15,2022.117778,0.011764706,0.023529412,11.55399716,0,9,3,2,3,1,1,0,0,2111.78444467,18,1
0,0.0,0,0.0,69,2243.676587,0.0,0.002985075,97.9922066,0,11,2,2,2,2,1,0,1,2243.676587,69,1
11,598.8727273,0,0.0,60,2591.795346,0.009681373,0.019815044,20.32548134,0,11,3,2,2,11,1,0,0,3190.6680733,71,1
9,570.2666667,0,0.0,11,259.5533333,0.011111111,0.05,6.80128988,0,10,3,2,3,2,1,0,0,829.8199999999999,20,1
8,195.3166667,0,0.0,54,1063.95,0.0,0.019047619,54.24886418,0,3,2,2,1,2,1,0,0,1259.2666667,62,1
2,166.9166667,7,115.0,233,7952.491839,0.001834947,0.019045831,8.920900783,0,11,2,2,1,2,1,0,1,8234.408505700001,242,1
12,219.274359,4,857.1666667,107,2640.135697,0.0,0.015489592,6.479206264,0,11,1,2,1,2,1,1,1,3716.5767227,123,1
0,0.0,0,0.0,10,313.3333333,0.046969697,0.087878788,8.397818182,0,5,2,2,1,1,1,0,0,313.3333333,10,1
2,78.0,0,0.0,22,325.0,0.0,0.007246377,19.10349568,0,12,4,1,3,1,1,1,1,403.0,24,1
3,89.5,0,0.0,48,1572.2,0.017687075,0.0388854,20.11392747,0,11,4,2,1,3,1,0,1,1661.7,51,1
10,162.2291667,0,0.0,101,2681.998105,0.010185185,0.021374201,4.195335178,0,11,3,2,3,2,1,0,0,2844.2272717,111,1
9,64.5,3,99.6,33,768.4133333,0.004878049,0.013617886,41.34613116,0,9,2,2,4,2,1,0,0,932.5133333,45,1
8,203.6,1,0.0,42,1052.4,0.0,0.004545455,37.35725827,0,11,2,2,5,2,1,0,1,1256.0,51,1
0,0.0,0,0.0,5,120.79,0.0,0.00952381,11.80891356,0,6,2,2,1,2,1,0,1,120.79,5,1
1,4.0,1,0.0,22,360.65,0.0,0.01037037,1.453922921,0,10,2,2,1,2,1,0,1,364.65,24,1
1,19.0,0,0.0,11,501.75,0.016666667,0.033333333,55.485,0,5,2,4,4,2,1,0,1,520.75,12,1
9,194.4166667,2,20.0,11,1569.166667,0.013333333,0.028666667,18.80505,0,5,3,2,7,6,1,0,0,1783.5833337,22,1
3,42.33333333,0,0.0,64,2471.391775,0.005555556,0.020580808,6.221045455,0,5,2,2,2,4,1,0,1,2513.72510833,67,1
1,26.5,0,0.0,71,1260.441758,0.001449275,0.008792271,3.74015068,0,11,2,2,1,1,1,0,1,1286.941758,72,1
1,0.0,0,0.0,28,2195.580952,0.0,0.021428571,8.391281758,0,10,1,1,3,2,1,0,1,2195.580952,29,1
2,20.75,0,0.0,22,868.6785714,0.002777778,0.019722222,62.51664293,0,12,2,2,1,2,1,0,0,889.4285714,24,1
5,152.1,0,0.0,27,1474.533333,0.014814815,0.030123457,27.89717093,0,10,3,3,6,1,1,1,0,1626.633333,32,1
19,902.16,2,39.2,27,1171.471429,0.0,0.019152047,16.43725303,0,11,2,5,1,5,1,0,0,2112.831429,48,1
9,179.4533333,7,277.6333333,37,829.1871429,0.002325581,0.007674419,9.098216282,0,11,2,2,3,2,1,1,0,1286.2738095,53,1
1,55.5,1,18.0,19,444.75,0.0,0.010526316,21.2112655,0,11,2,5,1,10,0,0,1,518.25,21,1
0,0.0,0,0.0,11,242.9166667,0.0,0.02,16.16057924,0,12,2,10,7,2,1,1,1,242.9166667,11,1
7,228.25,0,0.0,39,968.0924451,0.01547619,0.023015873,7.497155058,0,11,3,2,1,1,1,0,0,1196.3424451,46,1
2,49.7,1,0.0,64,1991.822567,0.014830918,0.022398206,21.74053053,0,11,1,1,1,2,1,1,0,2041.522567,67,1
2,40.5,0,0.0,133,4815.701606,0.003731343,0.011738458,8.969447973,0,11,2,2,3,1,1,0,1,4856.201606,135,1
0,0.0,0,0.0,13,374.9,0.0,0.047619048,16.72561819,0,8,4,1,1,3,1,0,1,374.9,13,1
6,63.0,1,16.0,187,4987.688889,0.003108808,0.011118588,10.80188719,0,5,4,1,2,2,1,0,0,5066.688889,194,1
9,71.2,2,72.125,23,1061.816667,0.0,0.022916667,6.064425698,0,11,2,2,9,2,1,1,0,1205.141667,34,1
12,418.3333333,2,85.0,127,6931.049725,0.004347826,0.015855776,2.321101087,1,5,2,2,5,6,1,1,0,7434.3830583,141,1
2,27.0,1,35.0,19,461.05,0.016666667,0.026190476,16.33942857,0,3,3,2,1,1,1,0,0,523.05,22,1
1,37.0,0,0.0,12,663.5,0.0,0.016666667,10.83431037,0,3,3,2,6,8,0,0,1,700.5,13,1
3,47.0,0,0.0,66,2582.69697,0.003030303,0.012121212,11.96954545,0,5,2,2,1,2,1,0,0,2629.69697,69,1
6,140.0,1,12.0,52,723.315873,0.001212121,0.006277056,4.504381818,0,5,3,2,4,11,1,0,0,875.315873,59,1
13,442.6,6,164.625,107,4928.927389,0.016774043,0.028505395,1.451867861,0,11,3,2,1,2,1,0,1,5536.152389000001,126,1
1,24.0,0,0.0,17,498.3333333,0.0,0.021052632,76.78667659,0,3,2,2,6,10,1,0,1,522.3333333,18,1
4,102.3,0,0.0,59,1684.496667,0.0,0.00952381,25.85442016,0,11,2,2,2,4,1,0,0,1786.7966669999998,63,1
1,284.0,0,0.0,18,2014.416667,0.0025,0.034166667,9.964444223,0,11,1,1,3,2,1,1,0,2298.416667,19,1
5,69.03333333,0,0.0,24,658.8466667,0.0,0.013793103,42.9845308,0,10,2,6,3,2,1,0,0,727.88000003,29,1
9,110.4090909,1,51.0,62,3120.211102,0.00056338,0.017396907,7.891171006,0,3,2,2,1,10,1,0,0,3281.6201929000003,72,1
7,144.4615385,4,167.1666667,111,2312.337853,0.005128205,0.013887559,8.191922892,0,11,1,1,1,2,1,0,1,2623.9660582,122,1
12,402.5,0,0.0,38,1485.566667,0.006818182,0.015649351,27.7134,0,5,3,2,1,7,1,0,0,1888.066667,50,1
7,278.8333333,2,15.0,38,2311.090909,0.004651163,0.022868217,4.247372093,0,5,2,5,1,3,1,0,0,2604.9242423,47,1
0,0.0,0,0.0,7,906.0,0.0,0.016666667,14.98333333,0,5,4,1,2,2,0,0,1,906.0,7,1
0,0.0,0,0.0,5,131.8333333,0.0,0.013333333,36.13790493,0,6,1,1,1,5,0,0,1,131.8333333,5,1
3,75.5,1,0.0,130,4737.087716,0.006060606,0.011475964,43.77424082,0,11,2,2,1,2,1,0,1,4812.587716,134,1
0,0.0,0,0.0,24,968.6924242,0.0,0.0,106.2525169,0,11,1,1,9,2,1,0,1,968.6924242,24,1
5,98.75,0,0.0,126,6085.002381,0.0,0.004264323,28.79847144,0,11,2,2,1,2,1,0,1,6183.752381,131,1
1,5.5,3,169.2,14,517.66,0.011111111,0.022222222,50.18313917,0,7,3,2,1,2,1,1,0,692.3599999999999,18,1
6,71.2,0,0.0,101,3800.089234,0.003883495,0.024032278,3.179063602,0,11,1,1,3,1,1,0,1,3871.289234,107,1
17,346.7096405,3,207.25,292,8282.214508,0.000977199,0.005669849,13.91832377,0,11,2,2,1,2,1,1,0,8836.174148499998,312,1
1,4.0,2,102.0,31,624.5833333,0.016216216,0.031531532,8.708324324,0,3,2,2,3,13,1,1,0,730.5833333,34,1
9,125.2659091,2,115.0,146,3231.853672,0.007792208,0.016586922,8.597486055,0,12,2,2,9,2,1,1,0,3472.1195811,157,1
1,294.0,0,0.0,12,936.0,0.0,0.036363636,26.22981818,0,5,2,2,1,4,1,1,1,1230.0,13,1
0,0.0,0,0.0,1,27.2,0.0,0.0,58.37208988,0,11,2,2,4,20,1,0,1,27.2,1,1
4,109.5,0,0.0,66,1231.2,0.006280193,0.028298931,10.45437681,1,5,2,2,1,4,1,1,0,1340.7,70,1
6,206.03,0,0.0,129,3778.345,0.010687023,0.024611656,2.169469761,0,10,2,2,1,3,1,0,1,3984.375,135,1
9,292.3,0,0.0,117,1953.537512,0.002892562,0.007295031,2.767055125,0,8,1,1,1,4,1,1,0,2245.837512,126,1
8,376.3333333,3,69.4,161,7263.957157,0.003592814,0.007729114,3.104019139,0,7,1,1,3,3,1,0,0,7709.690490299999,172,1
0,0.0,0,0.0,12,499.0,0.0,0.018181818,86.388,0,5,2,2,6,2,0,1,1,499.0,12,1
11,554.75,0,0.0,34,1466.088462,0.007407407,0.024345679,10.73461716,0,11,1,1,3,8,0,1,1,2020.838462,45,1
3,48.0,0,0.0,41,506.7166667,0.004444444,0.013968254,10.48533333,0,5,2,2,2,3,1,0,0,554.7166667,44,1
4,1660.3,0,0.0,2,45.7,0.0,0.016666667,113.9293434,0,9,2,10,1,2,1,0,1,1706.0,6,1
12,152.75,6,1024.25,127,3247.644636,0.008844998,0.017025608,33.85339122,0,11,3,1,1,2,1,1,1,4424.644636,145,1
6,176.25,12,404.0,41,2720.671429,0.012962963,0.033262108,8.833825926,0,3,2,2,2,2,1,1,1,3300.921429,59,1
0,0.0,0,0.0,36,1166.72619,0.0,0.025,4.599,0,3,1,1,1,3,1,1,1,1166.72619,36,1
1,82.6,0,0.0,28,1375.133333,0.0,0.020689655,4.818947334,0,10,4,1,3,20,1,0,1,1457.733333,29,1
8,213.75,2,45.5,30,2054.841667,0.0,0.001041667,21.9646242,0,12,1,1,6,2,0,0,1,2314.091667,40,1
2,32.0,0,0.0,50,1245.3,0.004,0.020666667,7.146260888,0,3,2,2,7,9,1,1,0,1277.3,52,1
7,285.7,0,0.0,28,587.9228571,0.0,0.00962963,10.57326688,0,11,1,1,6,3,1,0,1,873.6228570999999,35,1
4,74.21428571,0,0.0,32,1367.630952,0.008928571,0.0203125,50.82975,0,5,3,2,1,2,1,1,1,1441.84523771,36,1
0,0.0,0,0.0,21,1296.716667,0.0,0.007017544,70.01826316,0,5,2,2,1,2,1,0,1,1296.716667,21,1
8,410.9,5,406.9,24,1220.257143,0.011764706,0.024215686,8.887671892,0,10,3,2,2,2,1,0,1,2038.057143,37,1
1,87.0,0,0.0,38,1326.25,0.013157895,0.028508772,7.153421053,0,5,2,2,1,4,1,0,1,1413.25,39,1
16,164.925,5,66.875,64,1899.598899,0.010964912,0.029949875,83.78651166,0,11,3,2,1,3,1,1,0,2131.3988990000003,85,1
1,5.0,0,0.0,47,1480.233333,0.010416667,0.027824074,15.15643787,0,11,2,2,1,3,1,1,1,1485.233333,48,1
1,14.2,0,0.0,22,839.568189,0.0,0.000952381,60.58437066,0,11,3,2,3,2,0,1,1,853.768189,23,1
1,15.0,0,0.0,15,691.8333333,0.0,0.014285714,59.6118415,0,11,2,2,2,2,1,0,1,706.8333333,16,1
2,1668.5,4,35.0,18,1372.975,0.0,0.017391304,41.64625944,0,12,2,2,1,6,1,0,1,3076.475,24,1
12,430.1570175,14,622.4,85,3684.855282,0.000934579,0.009959744,34.45943549,0,11,3,2,1,2,1,1,0,4737.4122995,111,1
2,35.0,0,0.0,20,979.0833333,0.0,0.00952381,60.04549665,0,3,2,2,3,2,1,0,1,1014.0833333,22,1
4,364.3333333,2,19.0,85,3642.066026,0.007777778,0.029549858,5.052145956,0,11,2,2,1,1,1,0,0,4025.3993593,91,1
2,33.86666667,4,32.7,109,1759.686519,0.0,0.009734513,48.73081038,0,10,4,1,3,6,1,0,1,1826.25318567,115,1
7,87.91666667,1,0.0,46,1621.025379,0.004081633,0.020544218,6.02352321,0,12,1,1,3,2,1,0,0,1708.94204567,54,1
1,16.0,0,0.0,44,2939.625,0.0,0.002222222,32.81205711,0,11,2,2,8,2,1,0,1,2955.625,45,1
1,24.2,0,0.0,18,1014.2,0.0,0.02,22.9772856,0,11,2,2,2,13,1,0,1,1038.4,19,1
0,0.0,0,0.0,16,819.1666667,0.0,0.0125,24.73875,0,5,2,2,5,2,0,0,1,819.1666667,16,1
2,15.0,0,0.0,38,1880.966667,0.003703704,0.023809524,12.59766667,0,5,4,1,1,4,1,1,1,1895.966667,40,1
7,75.05,0,0.0,31,489.1452381,0.011111111,0.022222222,27.38224222,0,3,2,2,5,2,1,1,1,564.1952381,38,1
3,39.875,1,414.5,88,4937.639583,0.002173913,0.005857488,25.57242933,0,11,2,1,1,2,1,0,1,5392.014583,92,1
5,111.0,1,11.0,55,3494.06746,0.0,0.029188713,4.007065498,0,11,2,2,3,1,1,0,0,3616.06746,61,1
1,0.0,1,37.4,23,1146.5,0.015384615,0.023076923,72.52076923,0,5,2,4,1,4,1,1,1,1183.9,25,1
5,262.5,0,0.0,45,1456.27381,0.0,0.018707483,13.53068367,0,5,2,2,7,4,1,0,1,1718.77381,50,1
7,86.75,1,0.0,101,3094.366667,0.000269542,0.014951401,56.72227169,0,11,2,2,1,2,1,0,1,3181.116667,109,1
8,109.5714286,0,0.0,374,12499.37711,0.00198939,0.010782459,6.420746096,0,11,2,2,2,2,1,1,0,12608.9485386,382,1
0,0.0,2,76.0,35,2068.928571,0.0,0.014285714,39.27145714,0,5,2,6,6,6,1,0,1,2144.928571,37,1
3,74.5,1,88.0,113,3770.021698,0.008004926,0.019004516,14.85051676,0,12,3,2,1,1,1,1,0,3932.521698,117,1
2,61.48,0,0.0,40,797.0033333,0.0,0.012539087,10.20777685,0,10,2,2,3,2,1,0,0,858.4833333,42,1
0,0.0,0,0.0,17,766.5,0.0,0.0125,61.9395,0,3,2,2,1,2,0,1,1,766.5,17,1
4,60.2,0,0.0,13,409.8371212,0.0,0.005882353,20.10126693,0,10,1,1,4,2,0,0,1,470.0371212,17,1
11,289.6833333,0,0.0,41,678.4833333,0.0,0.032173913,13.57270341,0,10,4,1,3,1,1,0,1,968.1666666,52,1
4,99.33333333,1,103.8,40,2011.966667,0.018181818,0.023484848,9.869649371,0,10,2,2,1,20,1,0,1,2215.10000033,45,1
0,0.0,0,0.0,9,639.0,0.0,0.025,81.2475,0,3,1,1,2,9,1,1,1,639.0,9,1
0,0.0,0,0.0,9,436.0,0.0,0.025,68.1974018,0,12,1,2,2,2,0,0,1,436.0,9,1
8,186.5,0,0.0,57,1925.102381,0.005,0.0175,23.4154,0,5,2,2,3,6,1,0,0,2111.602381,65,1
14,230.1069444,0,0.0,52,2059.109203,0.003747073,0.008451124,7.610431148,0,5,2,2,1,13,1,0,0,2289.2161474,66,1
0,0.0,0,0.0,15,89.38333333,0.0,0.0125,39.6497508,0,10,2,2,6,2,0,1,1,89.38333333,15,1
14,416.2,0,0.0,90,8024.509197,0.008247423,0.032048254,10.31930868,0,9,3,2,8,2,1,0,0,8440.709197,104,1
10,295.6940559,0,0.0,29,785.474359,0.0,0.001481481,34.99166667,0,5,2,2,5,4,1,1,1,1081.1684149,39,1
2,48.1875,4,121.5,51,1792.814481,0.003571429,0.01186886,60.07483189,0,11,3,2,1,2,1,1,1,1962.501981,57,1
7,133.4666667,4,46.5,26,1357.833333,0.0,0.018487395,18.26940096,0,11,3,2,9,2,0,1,1,1537.7999997,37,1
8,825.0,1,55.5,148,8629.783691,0.0095,0.019155126,1.60801626,0,11,1,1,2,2,1,0,0,9510.283691,157,1
5,175.1,0,0.0,26,615.5595238,0.0,0.002083333,62.77367187,0,9,1,1,1,3,0,1,1,790.6595238,31,1
0,0.0,0,0.0,17,557.4,0.0,0.011111111,83.93274289,0,9,2,2,2,2,0,1,1,557.4,17,1
0,0.0,0,0.0,222,8068.742154,0.008325792,0.02329814,4.789722625,0,11,2,2,2,1,1,1,0,8068.742154,222,1
3,69.0,0,0.0,37,769.0,0.0,0.004273504,47.93128205,0,5,3,2,3,2,0,1,1,838.0,40,1
11,449.75,0,0.0,52,1786.109649,0.0,0.017118644,40.65671234,0,11,1,1,1,2,1,0,0,2235.859649,63,1
6,91.2,1,69.6,29,1618.233333,0.0,0.01620753,9.231934863,0,11,2,2,1,6,1,0,0,1779.033333,36,1
0,0.0,0,0.0,74,2763.25,0.005405405,0.021288981,27.74177162,0,5,2,5,3,6,1,0,0,2763.25,74,1
3,53.25,1,77.0,198,3057.809524,0.0,0.002734559,11.97910693,0,5,4,1,5,1,1,1,1,3188.059524,202,1
1,29.5,0,0.0,29,569.1666667,0.0,0.01957672,12.455,0,5,2,2,3,2,1,0,1,598.6666667,30,1
0,0.0,0,0.0,39,2827.428571,0.0,0.015789474,11.33463158,0,5,2,2,2,4,1,0,0,2827.428571,39,1
0,0.0,0,0.0,48,1607.191667,0.0,0.004609929,5.157803677,0,12,1,1,1,2,1,1,1,1607.191667,48,1
8,130.0,1,18.0,19,298.0,0.0,0.016666667,19.66818546,0,3,2,2,3,1,1,1,0,446.0,28,1
1,46.5,0,0.0,40,2338.95,0.017073171,0.030325203,9.472914356,0,11,1,1,1,3,1,0,1,2385.45,41,1
0,0.0,0,0.0,48,1510.383333,0.008510638,0.030927052,16.61211742,0,8,2,4,3,1,1,0,0,1510.383333,48,1
9,183.5,2,29.66666667,52,2211.608333,0.008888889,0.010251724,1.816474074,0,3,4,2,1,2,1,0,1,2424.77499967,63,1
5,95.325,0,0.0,15,743.6666667,0.01,0.03,19.4281,0,5,2,2,1,2,1,0,1,838.9916667,20,1
15,309.6333333,2,45.8,50,2230.986667,0.0,0.004371585,40.77935433,0,11,2,2,4,2,1,0,1,2586.4200003,67,1
4,147.6666667,2,96.33333333,46,1041.316345,0.000571429,0.013478622,2.690792571,0,5,2,2,6,4,1,1,0,1285.31634503,52,1
3,205.25,0,0.0,190,3679.128882,0.0,0.005951258,8.421921428,0,12,2,2,7,3,1,0,0,3884.378882,193,1
1,57.5,0,0.0,32,534.2638889,0.0,0.011111111,87.74978701,0,12,1,2,1,8,1,1,1,591.7638889,33,1
7,421.25,0,0.0,59,1945.896667,0.012239583,0.010578704,28.52919049,0,6,2,6,1,20,1,0,1,2367.146667,66,1
8,2086.75,1,46.5,81,5546.0,0.002325581,0.014562569,15.56462164,0,11,2,2,1,2,1,0,1,7679.25,90,1
3,93.10666667,4,87.6,32,810.0816667,0.005128205,0.015099715,17.27062073,0,11,1,1,5,2,1,0,1,990.78833337,39,1
9,111.5,1,48.5,49,1868.819697,0.0,0.020708874,1.706014966,0,3,2,2,7,2,1,0,1,2028.819697,59,1
5,505.0,0,0.0,85,2197.195238,0.015,0.029405769,13.77355814,0,5,2,2,1,2,1,0,0,2702.195238,90,1
10,614.1666667,0,0.0,47,3608.9,0.0,0.019871795,7.256219133,0,3,2,2,3,1,1,0,0,4223.0666667000005,57,1
11,136.3333333,2,72.5,80,1552.504762,0.002247191,0.00952381,28.25395506,0,5,2,2,3,4,1,0,0,1761.3380953,93,1
0,0.0,0,0.0,4,72.0,0.0,0.0,35.34967016,0,9,3,2,3,2,1,1,1,72.0,4,1
0,0.0,0,0.0,25,1157.452381,0.012,0.027111111,15.3956,0,5,1,1,3,2,1,0,0,1157.452381,25,1
2,116.8,0,0.0,5,170.4,0.0,0.028571429,88.06848401,0,11,2,2,7,2,0,0,1,287.2,7,1
6,112.5,0,0.0,47,1882.113409,0.004,0.019314286,17.527656,0,3,1,1,4,3,1,0,0,1994.613409,53,1
0,0.0,0,0.0,22,493.0,0.0,0.00952381,55.5696756,0,11,4,1,9,8,1,1,1,493.0,22,1
13,913.5222222,3,141.88,29,1293.652222,0.002631579,0.020570175,1.483746347,0,8,2,2,4,2,1,1,0,2349.0544442,45,1
8,31.1,11,1258.833333,195,7675.14929,0.001937543,0.014673582,3.38287678,0,5,2,2,1,4,1,0,0,8965.082623,214,1
3,32.25,0,0.0,27,1273.25,0.0,0.008888889,43.89691103,0,11,2,2,1,2,0,0,1,1305.5,30,1
15,370.275,12,689.8333333,96,2964.590278,0.002608696,0.010732401,3.358133333,0,5,1,1,3,1,1,0,1,4024.6986113,123,1
6,266.7,0,0.0,18,843.0166667,0.0,0.015151515,9.542515706,0,9,2,2,1,4,1,0,0,1109.7166667,24,1
1,23.2,0,0.0,27,1061.55,0.003703704,0.018518519,43.29821166,0,8,2,2,6,5,1,0,1,1084.75,28,1
7,109.0416667,0,0.0,35,1136.083333,0.0,0.013157895,46.21605051,0,11,3,2,3,3,1,0,1,1245.1249997,42,1
6,265.0416667,0,0.0,59,2934.236722,0.006666667,0.022333333,6.099899016,0,11,1,2,1,2,1,0,0,3199.2783887,65,1
4,167.5,0,0.0,22,869.9,0.0,0.026388889,33.53327578,0,3,2,6,4,10,1,0,1,1037.4,26,1
1,191.4,0,0.0,13,679.9033333,0.0,0.002564103,34.86423061,0,11,3,2,3,2,1,1,1,871.3033333,14,1
5,140.0,0,0.0,21,839.4166667,0.011594203,0.008695652,30.83748589,0,12,3,2,3,1,1,0,1,979.4166667,26,1
3,618.0,0,0.0,9,341.0,0.0,0.007692308,34.43601877,0,3,2,2,9,3,0,0,1,959.0,12,1
0,0.0,0,0.0,24,832.0,0.0,0.020289855,21.92521348,0,3,2,6,6,1,1,0,0,832.0,24,1
6,45.03333333,1,69.6,120,5771.466862,0.002755906,0.014537746,4.586910248,0,8,4,2,1,2,1,0,0,5886.10019533,127,1
17,754.1095238,2,77.0,31,1021.619336,0.004545455,0.026479076,2.08053355,0,3,1,1,3,2,1,0,1,1852.7288598,50,1
6,352.5,0,0.0,21,696.6666667,0.0,0.0125,75.06781572,0,3,2,2,6,10,0,1,1,1049.1666667,27,1
5,46.52,0,0.0,133,2248.914286,0.012077922,0.029349567,6.373770623,0,7,1,1,1,4,1,0,1,2295.434286,138,1
4,96.5,0,0.0,42,2172.333333,0.0,0.01124031,35.2339845,0,5,2,2,4,2,1,0,0,2268.833333,46,1
6,237.5,3,347.5,22,740.5,0.008,0.02,87.94459488,0,12,3,2,1,2,1,0,0,1325.5,31,1
1,23.96,0,0.0,94,2103.938772,0.013731061,0.038809156,1.47623044,0,7,2,2,1,1,1,0,0,2127.898772,95,1
1,18.5,0,0.0,32,814.6071429,0.0,0.024019608,3.111047059,0,5,2,2,1,4,1,0,1,833.1071429,33,1
2,74.4,0,0.0,42,1481.866667,0.004761905,0.004761905,44.73610411,0,10,2,2,7,2,0,1,1,1556.266667,44,1
4,65.4,0,0.0,23,1954.4,0.0,0.006666667,15.13596148,0,8,2,2,3,2,1,0,0,2019.8,27,1
3,13.0,0,0.0,26,2058.5,0.0,0.039506173,8.887111111,1,5,2,2,1,3,1,1,1,2071.5,29,1
0,0.0,1,28.0,13,474.6666667,0.0,0.014285714,33.41,0,3,2,2,1,6,1,0,1,502.6666667,14,1
4,38.0,3,909.0,23,542.3333333,0.0,0.015306122,25.41321429,0,5,2,6,1,2,1,0,1,1489.3333333,30,1
1,76.6,2,23.2,46,4598.433333,0.004255319,0.046808511,10.72449269,0,7,2,2,1,1,1,0,1,4698.233333,49,1
9,162.4911765,0,0.0,32,1162.797222,0.0,0.020175439,47.99566725,0,11,1,2,1,8,1,0,1,1325.2883985,41,1
3,346.0,1,15.2,29,1107.216667,0.006060606,0.006700972,69.91439226,0,11,2,2,5,2,1,0,0,1468.416667,33,1
2,131.5,0,0.0,26,1960.475,0.007407407,0.024074074,33.69233226,0,11,1,1,1,2,1,0,1,2091.975,28,1
5,196.88,0,0.0,7,118.9133333,0.0,0.01473138,16.56478478,0,10,3,2,7,2,1,0,0,315.7933333,12,1
6,43.1,0,0.0,56,1056.15,0.026502732,0.055331772,4.163259563,0,5,3,2,4,4,1,0,0,1099.25,62,1
